lv_id,target_set_id,target_set_label,node_type,target_id,target_name,target_position,gene_identifier,gene_symbol,loading,gene_rank,source_idx,target_idx,metapath,dwpc
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000389,regulation of neutrophil extravasation,11039,187,APLNR,2.740132165299634,7.0,131,11039,GdAdGpBP,0.4445451489399403
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000391,positive regulation of neutrophil extravasation,11040,187,APLNR,2.740132165299634,7.0,131,11040,GdAdGpBP,0.4445451489399403
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001780,neutrophil homeostasis,253,225,ABCD2,2.661082373702184,8.0,159,253,GdAdGpBP,0.35453087151617846
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001781,neutrophil apoptotic process,254,225,ABCD2,2.661082373702184,8.0,159,254,GdAdGpBP,0.08804403609619307
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002283,neutrophil activation involved in immune response,478,225,ABCD2,2.661082373702184,8.0,159,478,GdAdGpBP,0.06345839797309023
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002446,neutrophil mediated immunity,549,225,ABCD2,2.661082373702184,8.0,159,549,GdAdGpBP,0.3039519579582649
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030223,neutrophil differentiation,3510,225,ABCD2,2.661082373702184,8.0,159,3510,GdAdGpBP,0.32150528237889187
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030593,neutrophil chemotaxis,3596,225,ABCD2,2.661082373702184,8.0,159,3596,GdAdGpBP,0.4144052789741676
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033029,regulation of neutrophil apoptotic process,4317,225,ABCD2,2.661082373702184,8.0,159,4317,GdAdGpBP,0.060667885930807096
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033030,negative regulation of neutrophil apoptotic process,4318,225,ABCD2,2.661082373702184,8.0,159,4318,GdAdGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033031,positive regulation of neutrophil apoptotic process,4319,225,ABCD2,2.661082373702184,8.0,159,4319,GdAdGpBP,0.08574488028648154
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0042119,neutrophil activation,5213,225,ABCD2,2.661082373702184,8.0,159,5213,GdAdGpBP,0.045942484143568385
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043312,neutrophil degranulation,5590,225,ABCD2,2.661082373702184,8.0,159,5590,GdAdGpBP,0.07951888343322731
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043313,regulation of neutrophil degranulation,5591,225,ABCD2,2.661082373702184,8.0,159,5591,GdAdGpBP,0.09688807031722665
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043314,negative regulation of neutrophil degranulation,5592,225,ABCD2,2.661082373702184,8.0,159,5592,GdAdGpBP,0.15283755594755655
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045658,regulation of neutrophil differentiation,6132,225,ABCD2,2.661082373702184,8.0,159,6132,GdAdGpBP,0.11772075546554739
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045659,negative regulation of neutrophil differentiation,6133,225,ABCD2,2.661082373702184,8.0,159,6133,GdAdGpBP,0.14401281608654404
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070488,neutrophil aggregation,8442,225,ABCD2,2.661082373702184,8.0,159,8442,GdAdGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070942,neutrophil mediated cytotoxicity,8552,225,ABCD2,2.661082373702184,8.0,159,8552,GdAdGpBP,0.0929253742264255
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070943,neutrophil mediated killing of symbiont cell,8553,225,ABCD2,2.661082373702184,8.0,159,8553,GdAdGpBP,0.0929253742264255
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070944,neutrophil mediated killing of bacterium,8554,225,ABCD2,2.661082373702184,8.0,159,8554,GdAdGpBP,0.10176547035360002
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070945,neutrophil mediated killing of gram-negative bacterium,8555,225,ABCD2,2.661082373702184,8.0,159,8555,GdAdGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070946,neutrophil mediated killing of gram-positive bacterium,8556,225,ABCD2,2.661082373702184,8.0,159,8556,GdAdGpBP,0.16049332028497842
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070947,neutrophil mediated killing of fungus,8557,225,ABCD2,2.661082373702184,8.0,159,8557,GdAdGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0072672,neutrophil extravasation,9176,225,ABCD2,2.661082373702184,8.0,159,9176,GdAdGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090022,regulation of neutrophil chemotaxis,9265,225,ABCD2,2.661082373702184,8.0,159,9265,GdAdGpBP,0.5126444852729051
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090023,positive regulation of neutrophil chemotaxis,9266,225,ABCD2,2.661082373702184,8.0,159,9266,GdAdGpBP,0.4808326131028204
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090024,negative regulation of neutrophil chemotaxis,9267,225,ABCD2,2.661082373702184,8.0,159,9267,GdAdGpBP,0.10458270084972275
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0097350,neutrophil clearance,9589,225,ABCD2,2.661082373702184,8.0,159,9589,GdAdGpBP,0.17647841185368313
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902563,regulation of neutrophil activation,10232,225,ABCD2,2.661082373702184,8.0,159,10232,GdAdGpBP,0.08846929571840881
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902564,negative regulation of neutrophil activation,10233,225,ABCD2,2.661082373702184,8.0,159,10233,GdAdGpBP,0.12495234713550527
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902622,regulation of neutrophil migration,10259,225,ABCD2,2.661082373702184,8.0,159,10259,GdAdGpBP,0.4987644194703665
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902623,negative regulation of neutrophil migration,10260,225,ABCD2,2.661082373702184,8.0,159,10260,GdAdGpBP,0.10458270084972275
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902624,positive regulation of neutrophil migration,10261,225,ABCD2,2.661082373702184,8.0,159,10261,GdAdGpBP,0.4650725817353362
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1990266,neutrophil migration,10837,225,ABCD2,2.661082373702184,8.0,159,10837,GdAdGpBP,0.4568875420242857
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000389,regulation of neutrophil extravasation,11039,225,ABCD2,2.661082373702184,8.0,159,11039,GdAdGpBP,0.04891920395394103
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000391,positive regulation of neutrophil extravasation,11040,225,ABCD2,2.661082373702184,8.0,159,11040,GdAdGpBP,0.04891920395394103
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001780,neutrophil homeostasis,253,675,BRCA2,4.1650101550124745,1.0,469,253,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001781,neutrophil apoptotic process,254,675,BRCA2,4.1650101550124745,1.0,469,254,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002283,neutrophil activation involved in immune response,478,675,BRCA2,4.1650101550124745,1.0,469,478,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002446,neutrophil mediated immunity,549,675,BRCA2,4.1650101550124745,1.0,469,549,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030223,neutrophil differentiation,3510,675,BRCA2,4.1650101550124745,1.0,469,3510,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030593,neutrophil chemotaxis,3596,675,BRCA2,4.1650101550124745,1.0,469,3596,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033029,regulation of neutrophil apoptotic process,4317,675,BRCA2,4.1650101550124745,1.0,469,4317,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033030,negative regulation of neutrophil apoptotic process,4318,675,BRCA2,4.1650101550124745,1.0,469,4318,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033031,positive regulation of neutrophil apoptotic process,4319,675,BRCA2,4.1650101550124745,1.0,469,4319,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0042119,neutrophil activation,5213,675,BRCA2,4.1650101550124745,1.0,469,5213,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043312,neutrophil degranulation,5590,675,BRCA2,4.1650101550124745,1.0,469,5590,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043313,regulation of neutrophil degranulation,5591,675,BRCA2,4.1650101550124745,1.0,469,5591,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043314,negative regulation of neutrophil degranulation,5592,675,BRCA2,4.1650101550124745,1.0,469,5592,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045658,regulation of neutrophil differentiation,6132,675,BRCA2,4.1650101550124745,1.0,469,6132,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045659,negative regulation of neutrophil differentiation,6133,675,BRCA2,4.1650101550124745,1.0,469,6133,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070488,neutrophil aggregation,8442,675,BRCA2,4.1650101550124745,1.0,469,8442,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070942,neutrophil mediated cytotoxicity,8552,675,BRCA2,4.1650101550124745,1.0,469,8552,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070943,neutrophil mediated killing of symbiont cell,8553,675,BRCA2,4.1650101550124745,1.0,469,8553,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070944,neutrophil mediated killing of bacterium,8554,675,BRCA2,4.1650101550124745,1.0,469,8554,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070945,neutrophil mediated killing of gram-negative bacterium,8555,675,BRCA2,4.1650101550124745,1.0,469,8555,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070946,neutrophil mediated killing of gram-positive bacterium,8556,675,BRCA2,4.1650101550124745,1.0,469,8556,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070947,neutrophil mediated killing of fungus,8557,675,BRCA2,4.1650101550124745,1.0,469,8557,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0072672,neutrophil extravasation,9176,675,BRCA2,4.1650101550124745,1.0,469,9176,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090022,regulation of neutrophil chemotaxis,9265,675,BRCA2,4.1650101550124745,1.0,469,9265,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090023,positive regulation of neutrophil chemotaxis,9266,675,BRCA2,4.1650101550124745,1.0,469,9266,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090024,negative regulation of neutrophil chemotaxis,9267,675,BRCA2,4.1650101550124745,1.0,469,9267,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0097350,neutrophil clearance,9589,675,BRCA2,4.1650101550124745,1.0,469,9589,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902563,regulation of neutrophil activation,10232,675,BRCA2,4.1650101550124745,1.0,469,10232,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902564,negative regulation of neutrophil activation,10233,675,BRCA2,4.1650101550124745,1.0,469,10233,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902622,regulation of neutrophil migration,10259,675,BRCA2,4.1650101550124745,1.0,469,10259,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902623,negative regulation of neutrophil migration,10260,675,BRCA2,4.1650101550124745,1.0,469,10260,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902624,positive regulation of neutrophil migration,10261,675,BRCA2,4.1650101550124745,1.0,469,10261,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1990266,neutrophil migration,10837,675,BRCA2,4.1650101550124745,1.0,469,10837,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000389,regulation of neutrophil extravasation,11039,675,BRCA2,4.1650101550124745,1.0,469,11039,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000391,positive regulation of neutrophil extravasation,11040,675,BRCA2,4.1650101550124745,1.0,469,11040,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001780,neutrophil homeostasis,253,842,CASP9,3.0863457620566757,2.0,594,253,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001781,neutrophil apoptotic process,254,842,CASP9,3.0863457620566757,2.0,594,254,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002283,neutrophil activation involved in immune response,478,842,CASP9,3.0863457620566757,2.0,594,478,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002446,neutrophil mediated immunity,549,842,CASP9,3.0863457620566757,2.0,594,549,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030223,neutrophil differentiation,3510,842,CASP9,3.0863457620566757,2.0,594,3510,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030593,neutrophil chemotaxis,3596,842,CASP9,3.0863457620566757,2.0,594,3596,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033029,regulation of neutrophil apoptotic process,4317,842,CASP9,3.0863457620566757,2.0,594,4317,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033030,negative regulation of neutrophil apoptotic process,4318,842,CASP9,3.0863457620566757,2.0,594,4318,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033031,positive regulation of neutrophil apoptotic process,4319,842,CASP9,3.0863457620566757,2.0,594,4319,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0042119,neutrophil activation,5213,842,CASP9,3.0863457620566757,2.0,594,5213,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043312,neutrophil degranulation,5590,842,CASP9,3.0863457620566757,2.0,594,5590,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043313,regulation of neutrophil degranulation,5591,842,CASP9,3.0863457620566757,2.0,594,5591,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043314,negative regulation of neutrophil degranulation,5592,842,CASP9,3.0863457620566757,2.0,594,5592,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045658,regulation of neutrophil differentiation,6132,842,CASP9,3.0863457620566757,2.0,594,6132,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045659,negative regulation of neutrophil differentiation,6133,842,CASP9,3.0863457620566757,2.0,594,6133,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070488,neutrophil aggregation,8442,842,CASP9,3.0863457620566757,2.0,594,8442,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070942,neutrophil mediated cytotoxicity,8552,842,CASP9,3.0863457620566757,2.0,594,8552,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070943,neutrophil mediated killing of symbiont cell,8553,842,CASP9,3.0863457620566757,2.0,594,8553,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070944,neutrophil mediated killing of bacterium,8554,842,CASP9,3.0863457620566757,2.0,594,8554,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070945,neutrophil mediated killing of gram-negative bacterium,8555,842,CASP9,3.0863457620566757,2.0,594,8555,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070946,neutrophil mediated killing of gram-positive bacterium,8556,842,CASP9,3.0863457620566757,2.0,594,8556,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070947,neutrophil mediated killing of fungus,8557,842,CASP9,3.0863457620566757,2.0,594,8557,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0072672,neutrophil extravasation,9176,842,CASP9,3.0863457620566757,2.0,594,9176,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090022,regulation of neutrophil chemotaxis,9265,842,CASP9,3.0863457620566757,2.0,594,9265,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090023,positive regulation of neutrophil chemotaxis,9266,842,CASP9,3.0863457620566757,2.0,594,9266,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090024,negative regulation of neutrophil chemotaxis,9267,842,CASP9,3.0863457620566757,2.0,594,9267,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0097350,neutrophil clearance,9589,842,CASP9,3.0863457620566757,2.0,594,9589,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902563,regulation of neutrophil activation,10232,842,CASP9,3.0863457620566757,2.0,594,10232,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902564,negative regulation of neutrophil activation,10233,842,CASP9,3.0863457620566757,2.0,594,10233,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902622,regulation of neutrophil migration,10259,842,CASP9,3.0863457620566757,2.0,594,10259,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902623,negative regulation of neutrophil migration,10260,842,CASP9,3.0863457620566757,2.0,594,10260,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902624,positive regulation of neutrophil migration,10261,842,CASP9,3.0863457620566757,2.0,594,10261,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1990266,neutrophil migration,10837,842,CASP9,3.0863457620566757,2.0,594,10837,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000389,regulation of neutrophil extravasation,11039,842,CASP9,3.0863457620566757,2.0,594,11039,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000391,positive regulation of neutrophil extravasation,11040,842,CASP9,3.0863457620566757,2.0,594,11040,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001780,neutrophil homeostasis,253,222,ALDH3B2,3.071139507657893,3.0,156,253,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001781,neutrophil apoptotic process,254,222,ALDH3B2,3.071139507657893,3.0,156,254,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002283,neutrophil activation involved in immune response,478,222,ALDH3B2,3.071139507657893,3.0,156,478,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002446,neutrophil mediated immunity,549,222,ALDH3B2,3.071139507657893,3.0,156,549,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030223,neutrophil differentiation,3510,222,ALDH3B2,3.071139507657893,3.0,156,3510,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030593,neutrophil chemotaxis,3596,222,ALDH3B2,3.071139507657893,3.0,156,3596,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033029,regulation of neutrophil apoptotic process,4317,222,ALDH3B2,3.071139507657893,3.0,156,4317,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033030,negative regulation of neutrophil apoptotic process,4318,222,ALDH3B2,3.071139507657893,3.0,156,4318,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033031,positive regulation of neutrophil apoptotic process,4319,222,ALDH3B2,3.071139507657893,3.0,156,4319,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0042119,neutrophil activation,5213,222,ALDH3B2,3.071139507657893,3.0,156,5213,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043312,neutrophil degranulation,5590,222,ALDH3B2,3.071139507657893,3.0,156,5590,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043313,regulation of neutrophil degranulation,5591,222,ALDH3B2,3.071139507657893,3.0,156,5591,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0043314,negative regulation of neutrophil degranulation,5592,222,ALDH3B2,3.071139507657893,3.0,156,5592,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045658,regulation of neutrophil differentiation,6132,222,ALDH3B2,3.071139507657893,3.0,156,6132,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0045659,negative regulation of neutrophil differentiation,6133,222,ALDH3B2,3.071139507657893,3.0,156,6133,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070488,neutrophil aggregation,8442,222,ALDH3B2,3.071139507657893,3.0,156,8442,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070942,neutrophil mediated cytotoxicity,8552,222,ALDH3B2,3.071139507657893,3.0,156,8552,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070943,neutrophil mediated killing of symbiont cell,8553,222,ALDH3B2,3.071139507657893,3.0,156,8553,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070944,neutrophil mediated killing of bacterium,8554,222,ALDH3B2,3.071139507657893,3.0,156,8554,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070945,neutrophil mediated killing of gram-negative bacterium,8555,222,ALDH3B2,3.071139507657893,3.0,156,8555,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070946,neutrophil mediated killing of gram-positive bacterium,8556,222,ALDH3B2,3.071139507657893,3.0,156,8556,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0070947,neutrophil mediated killing of fungus,8557,222,ALDH3B2,3.071139507657893,3.0,156,8557,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0072672,neutrophil extravasation,9176,222,ALDH3B2,3.071139507657893,3.0,156,9176,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090022,regulation of neutrophil chemotaxis,9265,222,ALDH3B2,3.071139507657893,3.0,156,9265,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090023,positive regulation of neutrophil chemotaxis,9266,222,ALDH3B2,3.071139507657893,3.0,156,9266,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0090024,negative regulation of neutrophil chemotaxis,9267,222,ALDH3B2,3.071139507657893,3.0,156,9267,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0097350,neutrophil clearance,9589,222,ALDH3B2,3.071139507657893,3.0,156,9589,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902563,regulation of neutrophil activation,10232,222,ALDH3B2,3.071139507657893,3.0,156,10232,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902564,negative regulation of neutrophil activation,10233,222,ALDH3B2,3.071139507657893,3.0,156,10233,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902622,regulation of neutrophil migration,10259,222,ALDH3B2,3.071139507657893,3.0,156,10259,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902623,negative regulation of neutrophil migration,10260,222,ALDH3B2,3.071139507657893,3.0,156,10260,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1902624,positive regulation of neutrophil migration,10261,222,ALDH3B2,3.071139507657893,3.0,156,10261,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:1990266,neutrophil migration,10837,222,ALDH3B2,3.071139507657893,3.0,156,10837,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000389,regulation of neutrophil extravasation,11039,222,ALDH3B2,3.071139507657893,3.0,156,11039,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:2000391,positive regulation of neutrophil extravasation,11040,222,ALDH3B2,3.071139507657893,3.0,156,11040,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001780,neutrophil homeostasis,253,728,C5AR1,2.96183998514846,4.0,505,253,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0001781,neutrophil apoptotic process,254,728,C5AR1,2.96183998514846,4.0,505,254,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002283,neutrophil activation involved in immune response,478,728,C5AR1,2.96183998514846,4.0,505,478,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0002446,neutrophil mediated immunity,549,728,C5AR1,2.96183998514846,4.0,505,549,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030223,neutrophil differentiation,3510,728,C5AR1,2.96183998514846,4.0,505,3510,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0030593,neutrophil chemotaxis,3596,728,C5AR1,2.96183998514846,4.0,505,3596,GiGpBP,0.0
LV603,neutrophil_bp,Neutrophil biological process terms,Biological Process,GO:0033029,regulation of neutrophil apoptotic process,4317,728,C5AR1,2.96183998514846,4.0,505,4317,GiGpBP,0.0
